title,authors,doi,year,journal,url,source_file
Computational Theory of Mind for Human-Agent Coordination,"Dignum, Frank; Erdogan, Emre; Verbrugge, Rineke; Yolum, Pınar",10.1007/978-3-031-20845-4_6,,,,sources/4.1.7-core-dynamic-results/session-10/dynamic_step_0/initial_primary_2_results_20250603_091802.json
Context-based_decision_support_for_sustainable_optimization_of_energy_consumption,,,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.3-applied-ai-automation/Context-based_decision_support_for_sustainable_optimization_of_energy_consumption_analysis.json
Coordinated Machine Learning and Decision Support for Situation Awareness,"Brannon, Nathan; Conrad, Gregory; Draelos, Timothy; Seiffertt, John E., IV; Wunsch, Donald C.; Zhang, Pengchu",10.2172/920460,,,,sources/4.1.7-core-dynamic-results/session-11/dynamic_step_0/initial_primary_1_results_20250603_092114.json
Coordinated scheduling and optimization of networked microgrids in active distribution systems,"Parsibenehkohal, Reza",,,,,sources/4.1.7-core-dynamic-results/session-11/dynamic_step_0/initial_primary_4_results_20250603_092223.json
Critical_Success_Factors_for_Safety_Training_in_the_Construction_Industry,,,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.4-safety-training/Critical_Success_Factors_for_Safety_Training_in_the_Construction_Industry_analysis.json
"Crowd-ML: A Privacy-Preserving Learning Framework for a Crowd of Smart
  Devices","Belkin, Mikhail; Champion, Adam; Chen, Guoxing; Hamm, Jihun; Xuan, Dong",10.1109/icdcs.2015.10,,,,sources/4.1.7-core-dynamic-results/session-15/dynamic_step_0/initial_primary_3_results_20250603_095106.json
Cyber-Physical Security: A Game Theory Model of Humans Interacting Over Control Systems,,10.1109/TSG.2013.2270291,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.2-industry-academia-collaborative/Cyber-Physical_Security__A_Game_Theory_Model_of_Humans_Interacting_Over_Control_Systems_analysis.json
"Data Science with Foundation Models : An Evidence-Based, Comprehensive Project Methodology","Gießelbach, Sven Alexander",,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_tertiary_1_results_20250603_094422.json
Data-based fault detection in chemical processes: Managing records with operator intervention and uncertain labels,"Askarian, Mahdieh; Benítez Iglesias, Raúl; Graells Sobré, Moisès; Zarghami, Reza",10.1016/j.eswa.2016.06.040,,,,sources/4.1.7-core-dynamic-results/session-11/dynamic_step_0/initial_tertiary_8_results_20250603_092410.json
Decentralized AIoT based intelligence for sustainable energy prosumption in local energy communities: A citizen-centric prosumer approach,"Bokolo, Anthony Junior",10.1016/j.cities.2024.105198,,,,sources/4.1.7-core-dynamic-results/session-15/dynamic_step_1/dynamic_s1_g2_results_20250603_095401.json
"Decentralized Convergence to Nash Equilibria in Constrained
  Deterministic Mean Field Control","Colombino, Marcello; Grammatico, Sergio; Lygeros, John; Parise, Francesca",10.1109/tac.2015.2513368,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_tertiary_0_results_20250603_094405.json
Decentralized Resource Scheduling in Grid/Cloud Computing,"Abu-Rukba, Ra\u27afat O",,,,,sources/4.1.7-core-dynamic-results/session-15/dynamic_step_0/initial_primary_3_results_20250603_095106.json
Decentralized cooperation: A new European approach at the service of participatory development. Methodological study,"Baron, Bienne; Beaufort, Didier; Bossuyt, Jean; de Crombrugghe, Genevieve; Douxchamps, Francis; Munting, Monique; Schmitz, Jean-Louis; Schulz, Katja; Stampa, Nikita",,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_tertiary_0_results_20250603_094405.json
Decision_Support_System_for_a_Low_Voltage_Renewable_Energy_System,,,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.3-applied-ai-automation/Decision_Support_System_for_a_Low_Voltage_Renewable_Energy_System_analysis.json
Deep Space Network information system architecture study,"Atkinson, D. J.; Beswick, C. A.; Cooper, L. P.; Crowe, R. A.; Jenkins, J. S.; Markley, R. W.; Masline, R. C.; Stoloff, M. J.; Tausworthe, R. C.; Thomas, J. L.",,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_tertiary_2_results_20250603_094439.json
"Defining Problem from Solutions: Inverse Reinforcement Learning (IRL)
  and Its Applications for Next-Generation Networking","Du, Hongyang; Kang, Jiawen; Kim, Dong In; Liu, Yinqiu; Niyato, Dusit; Xiong, Zehui; Zhang, Ruichen",,,,,sources/4.1.7-core-dynamic-results/session-11/dynamic_step_0/initial_primary_3_results_20250603_092210.json
Demonstration_of_decision_support_for_real_time_operation,,,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.2-industry-academia-collaborative/Demonstration_of_decision_support_for_real_time_operation_analysis.json
Design and Implementation of a Real-Time Hardware-in-the-Loop Platform for Prototyping and Testing Digital Twins of Distributed Energy Resources,,10.3390/en15186629,,,https://doi.org/10.3390/en15186629,sources/4.3.1-elicit-results/papers_needing_urls.csv
Design and Use of Human Operator Digital Twins in Industrial Cyber-Physical Systems: Ethical Implications,,10.1016/j.ifacol.2022.04.220,,,https://doi.org/10.1016/j.ifacol.2022.04.220,sources/4.3.1-elicit-results/papers_needing_urls.csv
Design study of Software-Implemented Fault-Tolerance (SIFT) computer,"Goldberg, J.; Green, M. W.; Kutz, W. H.; Levitt, K. N.; Mills, M. E.; Shostak, R. E.; Wensley, J. H.; Whiting-Okeefe, P. M.; Zeidler, H. M.",,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_tertiary_2_results_20250603_094439.json
"Designing AI Support for Human Involvement in AI-assisted Decision
  Making: A Taxonomy of Human-AI Interactions from a Systematic Review","Cho, Sue Min; Gomez, Catalina; Huang, Chien-Ming; Ke, Shichang; Unberath, Mathias",,,,,sources/4.1.7-core-dynamic-results/session-10/dynamic_step_0/initial_primary_2_results_20250603_091802.json
"Designing human-AI systems for complex settings: ideas from distributed, joint, and self-organising perspectives of sociotechnical systems and cognitive work analysis",,10.1080/00140139.2023.2281898,,,https://doi.org/10.1080/00140139.2023.2281898,sources/4.3.1-elicit-results/papers_needing_urls.csv
"Development of an e-supported illness management and recovery programme for consumers with severe mental illness using intervention mapping, and design of an early cluster randomized controlled trial","Beentjes, Titus AA; Goossens, Peter; Schoonhoven, Lisette; van Gaal, Betsie GI",10.1186/s12913-016-1267-z,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_tertiary_2_results_20250603_094439.json
Dhillon2014_Human_error_in_maintenance_An_investigative_study_for_the_factories_of_the_future,,,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.4-safety-training/Dhillon2014_Human_error_in_maintenance_An_investigative_study_for_the_factories_of_the_future_analysis.json
Digital Twin Application to Energy Consumption Management in Production: A Literature Review,,10.1007/978-3-031-25182-5_10,,,https://doi.org/10.1007/978-3-031-25182-5_10,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twin Framework for Energy Efficient Greenhouse Industry 4.0,,10.1007/978-3-030-58356-9_34,,,https://doi.org/10.1007/978-3-030-58356-9_34,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twin Models in Industrial Operations: A Systematic Literature Review,,10.1016/j.promfg.2020.02.084,,,https://doi.org/10.1016/j.promfg.2020.02.084,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twin System Framework and Implementation for Grid-Integrated Electric Vehicles,,10.3390/en17246249,,,https://doi.org/10.3390/en17246249,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twin and Human Factors in Manufacturing and Logistics Systems: State of the Art and Future Research Directions,,10.1016/j.ifacol.2022.09.675,,,https://doi.org/10.1016/j.ifacol.2022.09.675,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twin in complex operations environments: potential applications and research challenges,,10.1109/ACIE58528.2023.00022,,,https://doi.org/10.1109/ACIE58528.2023.00022,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twin models in industrial operations: State‐of‐the‐art and future research directions,,10.1049/CIM2.12010,,,https://doi.org/10.1049/CIM2.12010,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twin of a Single-Phase Home Converter System Integrating Distributed Energy Resources,,10.1109/ETFG55873.2023.10408449,,,https://doi.org/10.1109/ETFG55873.2023.10408449,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twins About Humans - Design Objectives From Three Projects,,10.1115/1.4054270,,,https://doi.org/10.1115/1.4054270,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twins Generated by Artificial Intelligence in Personalized Healthcare,,10.3390/app14209404,,,https://doi.org/10.3390/app14209404,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twins in Human-Computer Interaction: A Systematic Review,,10.1080/10447318.2022.2118189,,,https://doi.org/10.1080/10447318.2022.2118189,sources/4.3.1-elicit-results/papers_needing_urls.csv
"Digital Twins: Shaping the Future of Energy Systems and Smart Cities through Cybersecurity, Efficiency, and Sustainability",,10.1109/FES57669.2023.10182868,,,https://doi.org/10.1109/FES57669.2023.10182868,sources/4.3.1-elicit-results/papers_needing_urls.csv
"Digital Twins: State of the Art Theory and Practice, Challenges, and Open Research Questions",,10.1016/j.jii.2022.100383,,,https://doi.org/10.1016/j.jii.2022.100383,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital Twins’ Applications for Building Energy Efficiency: A Review,,10.3390/en15197002,,,https://doi.org/10.3390/en15197002,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital twin in battery energy storage systems: Trends and gaps detection through association rule mining,,10.1016/j.energy.2023.127086,,,https://doi.org/10.1016/j.energy.2023.127086,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digital twin in energy industry: Proposed robust digital twin for power plant and other complex capital-intensive large engineering systems,,10.1016/j.egyr.2022.02.305,,,https://doi.org/10.1016/j.egyr.2022.02.305,sources/4.3.1-elicit-results/papers_needing_urls.csv
Digitally Sovereign Information Systems : Enabling Davids to Win Against Goliaths,"Völter, Fabiane",10.15495/epub_ubt_00007367,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_secondary_0_results_20250603_094321.json
"Distributed Apportioning in a Power Network for providing Demand
  Response Services","Attree, Sandeep; Patel, Sourav; Prakash, Mangal; Salapaka, Murti V.; Talukdar, Saurav",10.1109/smartgridcomm.2017.8340735,,,,sources/4.1.7-core-dynamic-results/session-10/dynamic_step_0/initial_secondary_6_results_20250603_091835.json
Distributed Constraint Optimization Problems and Applications: A Survey,"Fioretto, Ferdinando; Pontelli, Enrico; Yeoh, William",10.1613/jair.5565,,,,sources/4.1.7-core-dynamic-results/session-9/dynamic_step_0/initial_secondary_7_results_20250603_091612.json
Distributed Control for Distributed Energy Resources: Long-Term Challenges and Lessons Learned,,10.1109/ACCESS.2018.2843720,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.1-applied-human-factors/Distributed_Control_for_Distributed_Energy_Resources__Long-Term_Challenges_and_Lessons_Learned_analysis.json
Distributed Planning for Self-Organizing Production Systems,"Pfrommer, Julius",10.5445/ir/1000131731,,,,sources/4.1.7-core-dynamic-results/session-11/dynamic_step_0/initial_primary_0_results_20250603_092048.json
"Distributed Resources Shift Paradigms on Power System Design, Planning, and Operation: An Application of the GAP Model","Callaway, D; Carvallo, JP; Kammen, DM; Taneja, J",,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_secondary_0_results_20250603_094321.json
Duroha-_SUSTAINABLE_ERGONOMICS_FOR_SOLAR_INSTALLATIONS,,,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.1-applied-human-factors/Duroha-_SUSTAINABLE_ERGONOMICS_FOR_SOLAR_INSTALLATIONS_analysis.json
Emergent Behaviors in a Resilient Logistics Supply Chain,"Bemthuis, R.H.",10.3990/1.9789036560733,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_primary_4_results_20250603_094309.json
Emerging OSH Issues in Installation and Maintenance of Floating Solar Photovoltaic Projects and Their Link with Sustainable Development Goals,,10.2147/RMHP.S304732,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.1-applied-human-factors/Emerging_OSH_Issues_in_Installation_and_Maintenance_of_Floating_Solar_Photovoltaic_Projects_and_Their_Link_with_Sustainable_Development_Goals_analysis.json
Empirical Insights into the Challenges of Implementing Digital Twins,,10.1007/978-981-19-3455-1_18,,,https://doi.org/10.1007/978-981-19-3455-1_18,sources/4.3.1-elicit-results/papers_needing_urls.csv
Enabling the Development and Implementation of Digital Twins : Proceedings of the 20th International Conference on Construction Applications of Virtual Reality,,,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_tertiary_1_results_20250603_094422.json
Enabling the Development and Implementation of Digital Twins:Proceedings of the 20th International Conference on Construction Applications of Virtual Reality,"Dawood, Nashwan; Rahimian, Farzad; Seyedzadeh, Saleh; Sheikhkhoshkar, Moslem",,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_tertiary_1_results_20250603_094422.json
Energy,"Atiyas, İzak; Atiyas, Izak; Nunez Ferrer, Jorge",,,,,sources/4.1.7-core-dynamic-results/session-15/dynamic_step_1/dynamic_s1_g1_results_20250603_095348.json
Energy Digital Twin applications: A review,,10.1016/j.rser.2023.113891,,,https://doi.org/10.1016/j.rser.2023.113891,sources/4.3.1-elicit-results/papers_needing_urls.csv
Energy Efficiency Services Sector: Workforce Education and Training Needs,,10.2172/983020,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.2-industry-academia-collaborative/Energy_Efficiency_Services_Sector__Workforce_Education_and_Training_Needs_analysis.json
Energy digital twins in smart manufacturing systems: A case study,,10.1016/j.rcim.2024.102729,,,https://doi.org/10.1016/j.rcim.2024.102729,sources/4.3.1-elicit-results/papers_needing_urls.csv
Energy_Efficiency_Industry_Trends_and_Workforce_Development_in_Washington_State,,,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.2-industry-academia-collaborative/Energy_Efficiency_Industry_Trends_and_Workforce_Development_in_Washington_State_analysis.json
Enhanced situational awareness and decision support for operators of future distributed power network architectures,,10.1109/ISGTEurope.2016.7856198,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.3-applied-ai-automation/Enhanced_situational_awareness_and_decision_support_for_operators_of_future_distributed_power_network_architectures_analysis.json
Enhancement of Metaheuristic Algorithm for Scheduling Workflows in Multi-fog Environments,"Ahmed, Omed",,,,,sources/4.1.7-core-dynamic-results/session-15/dynamic_step_0/initial_primary_3_results_20250603_095106.json
Enhancing Counter Drone Operations Through Human-AI Collaboration: A Hierarchical Decision-Making Framework,,10.1109/DASC58513.2023.10311244,,,https://doi.org/10.1109/DASC58513.2023.10311244,sources/4.3.1-elicit-results/papers_needing_urls.csv
Estimating_and_ranking_the_impact_of_human_error_roots_on_power_grid_maintenance_group_based_on_a_co,,,,,,sources/4.1.8-elicit-results/phase-2-targeted-queries/analysis_output/3.1.4-safety-training/Estimating_and_ranking_the_impact_of_human_error_roots_on_power_grid_maintenance_group_based_on_a_co_analysis.json
Evaluating Human-AI Collaboration: A Review and Methodological Framework,,10.48550/arXiv.2407.19098,,,https://doi.org/10.48550/arXiv.2407.19098,sources/4.3.1-elicit-results/papers_needing_urls.csv
"Evaluating XMPP Communication in IEC 61499-based Distributed Energy
  Applications","Andrén, Filip Pröstl; Langthaler, Oliver; Parfant, Manuel; Strasser, Thomas; Veichtlbauer, Armin",10.1109/etfa.2016.7733744,,,,sources/4.1.7-core-dynamic-results/session-14/dynamic_step_0/initial_secondary_1_results_20250603_094333.json
Evidence for selective executive function deficits in ecstasy/polydrug users,"Fisk, John; Montgomery, C.",10.1177/0269881108089815,,,,sources/4.1.7-core-dynamic-results/session-8/dynamic_step_0/initial_tertiary_9_results_20250603_091423.json
